ID,Jogador,Nação,Pos,Equipe,Idade,Nascimento,Jogos,Inícios,Minutos,90s,Gols,Assist,G+A,Gnormal,PC,PB,CartaoA,CartaoV,xG,xGnormal,xG+A,xGnormal+xG+A,PrgCarregadas,PrgPasses,PrgPassesPrgRecebidos,Gols90,Assis.90,G+A90,G-PB90,G+A-PB90,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,PassesTotaisConcluidos,PassesTotaisTentados,%ConclusãoDePasses,DistTotalPasses,DistTotalProgressivos,PassesConcluidosCurto,PassesTentadosCurto,%PassesConclusaoCurto,PassesConcluidosMedio,PassesTentadosMedio,%PassesConclusaoMedio,PassesConcluidosLongo,PassesTentadosLongo,%PassesConclusaoLongo,TotalChutes,ChutesAGol,%ChutesNoGol,TotalChutes/90,TotalAcertos/90,Gols/Chutes,Gols/ChuteaGol,DistanciaChute,CobrancaFalta,BotesDefensivos,AssumiuPosse,Confrontos_1ter,Confrontos_2ter,Confrontos_3ter,Desarme,%DesarmesCertos,DesarmeErrado,ChutesBloqueados,PassesBloqueados,Cortes,Interceptacoes,Def,Erros
236,Gatito Fernández,PAR,Goleiro,Botafogo (RJ),34.0,1988.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,84.6,259.0,166.0,4.0,4.0,100.0,4.0,4.0,100.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
237,Leonardo Fernández,URU,Atacante,Fluminense,24.0,1998.0,18.0,8.0,658.0,7.3,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.5,0.7,1.0,1.7,25.0,45.0,69.0,0.14,0.0,0.14,0.14,0.14,0.2,0.14,0.35,0.1,0.24,308.0,433.0,71.1,5459.0,1610.0,163.0,188.0,86.7,89.0,123.0,72.4,45.0,88.0,51.1,24.0,13.0,54.2,3.28,1.78,0.04,0.08,28.8,5.0,11.0,5.0,3.0,5.0,3.0,4.0,26.7,11.0,1.0,9.0,4.0,15.0,3.0,0.0
238,Rodrigo Fernández,URU,Meio-Campista,Santos,27.0,1996.0,30.0,24.0,2014.0,22.4,1.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,1.0,1.0,0.1,1.1,18.0,74.0,8.0,0.04,0.0,0.04,0.04,0.04,0.04,0.01,0.05,0.04,0.05,709.0,899.0,78.9,13953.0,3683.0,293.0,329.0,89.1,297.0,358.0,83.0,106.0,174.0,60.9,14.0,3.0,21.4,0.63,0.13,0.07,0.33,23.1,0.0,57.0,29.0,26.0,25.0,6.0,38.0,38.8,60.0,11.0,29.0,17.0,74.0,28.0,0.0
239,Fernandinho,BRA,Meio-Campista,Ath Paranaense,37.0,1985.0,25.0,23.0,1935.0,21.5,1.0,3.0,4.0,0.0,1.0,1.0,11.0,1.0,1.2,0.4,2.0,2.4,35.0,192.0,52.0,0.05,0.14,0.19,0.0,0.14,0.06,0.09,0.15,0.02,0.11,1029.0,1222.0,84.2,19680.0,7369.0,449.0,504.0,89.1,405.0,456.0,88.8,152.0,213.0,71.4,15.0,4.0,26.7,0.7,0.19,0.0,0.0,27.8,0.0,26.0,15.0,10.0,13.0,3.0,16.0,48.5,17.0,7.0,12.0,16.0,42.0,27.0,0.0
240,Fernando,BRA,Defensor,Ath Paranaense,23.0,1999.0,6.0,6.0,477.0,5.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.9,0.9,17.0,15.0,31.0,0.0,0.38,0.38,0.0,0.38,0.01,0.16,0.17,0.01,0.17,260.0,322.0,80.7,4280.0,1311.0,137.0,148.0,92.6,106.0,127.0,83.5,14.0,35.0,40.0,2.0,0.0,0.0,0.38,0.0,0.0,0.0,26.4,0.0,11.0,9.0,7.0,3.0,1.0,7.0,77.8,2.0,0.0,1.0,8.0,19.0,10.0,0.0
241,Nahuel Ferraresi,VEN,Atacante,São Paulo,24.0,1998.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,22.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
242,Ferreira,BRA,Atacante,Grêmio,25.0,1997.0,25.0,6.0,1145.0,12.7,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,3.0,3.0,2.3,5.2,53.0,61.0,128.0,0.31,0.24,0.55,0.31,0.55,0.23,0.18,0.41,0.23,0.41,416.0,523.0,79.5,6582.0,1935.0,243.0,279.0,87.1,129.0,154.0,83.8,35.0,54.0,64.8,28.0,11.0,39.3,2.2,0.86,0.14,0.36,18.0,1.0,18.0,13.0,9.0,9.0,0.0,8.0,29.6,19.0,0.0,8.0,7.0,25.0,9.0,0.0
243,Sebastián Ferreira,PAR,Atacante,Vasco da Gama,24.0,1998.0,13.0,3.0,440.0,4.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.7,1.7,0.3,2.0,3.0,13.0,20.0,0.0,0.2,0.2,0.0,0.2,0.35,0.06,0.4,0.35,0.4,89.0,116.0,76.7,1142.0,198.0,54.0,61.0,88.5,20.0,27.0,74.1,4.0,5.0,80.0,10.0,2.0,20.0,2.05,0.41,0.0,0.0,10.2,0.0,8.0,3.0,1.0,3.0,4.0,1.0,20.0,4.0,0.0,2.0,0.0,8.0,1.0,0.0
244,Figueiredo,BRA,Atacante,Vasco da Gama,21.0,2001.0,16.0,7.0,656.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.8,1.8,0.9,2.7,15.0,21.0,65.0,0.0,0.0,0.0,0.0,0.0,0.24,0.12,0.37,0.24,0.37,164.0,248.0,66.1,2579.0,691.0,90.0,120.0,75.0,54.0,77.0,70.1,13.0,29.0,44.8,28.0,8.0,28.6,3.84,1.1,0.0,0.0,22.2,4.0,8.0,5.0,5.0,2.0,1.0,2.0,11.8,15.0,0.0,9.0,6.0,14.0,9.0,0.0
245,Tobias Figueiredo,POR,Defensor,Fortaleza,28.0,1994.0,4.0,4.0,343.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,158.0,183.0,86.3,3151.0,1080.0,50.0,54.0,92.6,91.0,100.0,91.0,16.0,25.0,64.0,2.0,0.0,0.0,0.52,0.0,0.0,0.0,18.9,0.0,5.0,1.0,3.0,2.0,0.0,3.0,100.0,0.0,1.0,1.0,2.0,7.0,13.0,1.0
246,Matheus França,BRA,Atacante,Flamengo,18.0,2004.0,9.0,5.0,369.0,4.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.5,1.9,16.0,11.0,43.0,0.24,0.0,0.24,0.24,0.24,0.32,0.13,0.45,0.32,0.45,111.0,152.0,73.0,1698.0,334.0,61.0,75.0,81.3,39.0,51.0,76.5,7.0,11.0,63.6,17.0,1.0,5.9,4.15,0.24,0.06,1.0,17.1,0.0,7.0,6.0,2.0,2.0,3.0,1.0,12.5,7.0,0.0,6.0,5.0,12.0,2.0,0.0
247,Alan Franco,ECU,Atacante,Atlético Mineiro,24.0,1998.0,18.0,9.0,840.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,4.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.06,0.02,0.06,304.0,357.0,85.2,5062.0,1353.0,137.0,155.0,88.4,132.0,149.0,88.6,22.0,33.0,66.7,4.0,1.0,25.0,0.43,0.11,0.0,0.0,22.2,0.0,26.0,14.0,11.0,10.0,5.0,8.0,44.4,10.0,4.0,8.0,15.0,41.0,9.0,0.0
248,Alan Franco,ARG,Defensor,São Paulo,26.0,1996.0,13.0,12.0,1129.0,12.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.1,1.0,7.0,48.0,1.0,0.08,0.08,0.16,0.08,0.16,0.07,0.01,0.08,0.07,0.08,852.0,929.0,91.7,16011.0,5675.0,275.0,296.0,92.9,509.0,527.0,96.6,61.0,89.0,68.5,7.0,1.0,14.3,0.56,0.08,0.14,1.0,11.1,0.0,14.0,10.0,9.0,3.0,2.0,11.0,68.8,5.0,8.0,2.0,13.0,27.0,37.0,0.0
249,Fransérgio,BRA,Meio-Campista,Coritiba,32.0,1990.0,15.0,4.0,534.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.7,12.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.12,0.1,0.12,234.0,298.0,78.5,4171.0,1133.0,99.0,122.0,81.1,111.0,124.0,89.5,22.0,37.0,59.5,8.0,1.0,12.5,1.35,0.17,0.0,0.0,21.2,0.0,11.0,4.0,5.0,5.0,1.0,6.0,60.0,4.0,2.0,4.0,5.0,16.0,13.0,0.0
250,Marlon Freitas,BRA,Meio-Campista,Botafogo (RJ),27.0,1995.0,36.0,33.0,2909.0,32.3,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,2.1,2.1,2.2,4.3,34.0,204.0,21.0,0.03,0.06,0.09,0.03,0.09,0.06,0.07,0.13,0.06,0.13,1638.0,1892.0,86.6,33331.0,8466.0,576.0,643.0,89.6,758.0,830.0,91.3,275.0,350.0,78.6,41.0,5.0,12.2,1.27,0.15,0.02,0.2,26.0,0.0,41.0,30.0,22.0,18.0,1.0,20.0,40.8,29.0,12.0,30.0,40.0,81.0,60.0,0.0
251,Bruno Fuchs,BRA,Defensor,Atlético Mineiro,23.0,1999.0,15.0,13.0,1088.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,555.0,662.0,83.8,11762.0,4059.0,158.0,175.0,90.3,308.0,339.0,90.9,87.0,137.0,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,11.0,2.0,0.0,4.0,50.0,4.0,5.0,6.0,16.0,29.0,53.0,0.0
252,Julio Furch,ARG,Atacante,Santos,33.0,1989.0,22.0,5.0,608.0,6.8,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.8,2.8,0.6,3.4,5.0,15.0,49.0,0.44,0.0,0.44,0.44,0.44,0.42,0.09,0.5,0.42,0.5,126.0,195.0,64.6,1790.0,321.0,68.0,104.0,65.4,37.0,53.0,69.8,8.0,11.0,72.7,19.0,9.0,47.4,2.81,1.33,0.16,0.33,12.8,0.0,7.0,5.0,2.0,3.0,2.0,1.0,16.7,5.0,0.0,3.0,2.0,9.0,9.0,0.0
253,Gabriel,BRA,Defensor,Bahia,21.0,2001.0,13.0,10.0,977.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.2,0.5,9.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,407.0,517.0,78.7,7824.0,2699.0,158.0,177.0,89.3,194.0,228.0,85.1,51.0,99.0,51.5,7.0,3.0,42.9,0.64,0.28,0.0,0.0,13.7,0.0,20.0,9.0,14.0,5.0,1.0,14.0,70.0,6.0,8.0,3.0,30.0,50.0,66.0,1.0
254,Gabriel,BRA,Meio-Campista,Internacional,30.0,1992.0,15.0,9.0,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.4,7.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,601.0,656.0,91.6,9862.0,2971.0,291.0,313.0,93.0,262.0,278.0,94.2,35.0,40.0,87.5,4.0,0.0,0.0,0.47,0.0,0.0,0.0,30.7,0.0,18.0,13.0,9.0,8.0,1.0,11.0,35.5,20.0,3.0,8.0,12.0,30.0,7.0,0.0
255,Gabriel,BRA,Goleiro,Coritiba,30.0,1992.0,31.0,31.0,2765.0,30.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,663.0,1002.0,66.2,19582.0,15028.0,123.0,125.0,98.4,278.0,280.0,99.3,241.0,572.0,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,20.0,2.0
256,Gabriel,BRA,Meio-Campista,Botafogo (RJ),29.0,1993.0,16.0,10.0,866.0,9.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,1.5,2.2,11.0,56.0,29.0,0.0,0.1,0.1,0.0,0.1,0.07,0.15,0.22,0.07,0.22,397.0,541.0,73.4,7390.0,2603.0,190.0,233.0,81.5,137.0,178.0,77.0,61.0,99.0,61.6,15.0,4.0,26.7,1.56,0.42,0.0,0.0,23.3,3.0,33.0,20.0,14.0,19.0,0.0,16.0,43.2,21.0,1.0,8.0,16.0,49.0,12.0,0.0
257,Eduardo Gabriel,BRA,Defensor,Santos,26.0,1996.0,3.0,3.0,269.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,0.4,1.0,6.0,1.0,0.33,0.0,0.33,0.33,0.33,0.13,0.0,0.13,0.13,0.13,89.0,106.0,84.0,1534.0,615.0,35.0,42.0,83.3,47.0,51.0,92.2,5.0,11.0,45.5,8.0,2.0,25.0,2.68,0.67,0.13,0.5,12.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,4.0,1.0,6.0,7.0,20.0,0.0
258,Thalisson Gabriel,BRA,Defensor,Coritiba,21.0,2002.0,11.0,11.0,945.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.4,4.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,380.0,464.0,81.9,7343.0,2481.0,116.0,134.0,86.6,226.0,262.0,86.3,34.0,55.0,61.8,3.0,2.0,66.7,0.29,0.19,0.0,0.0,10.7,0.0,9.0,8.0,8.0,1.0,0.0,6.0,40.0,9.0,6.0,4.0,11.0,20.0,58.0,1.0
259,Zé Gabriel,BRA,Meio-Campista,Vasco da Gama,24.0,1999.0,27.0,24.0,1938.0,21.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.2,0.7,24.0,89.0,12.0,0.05,0.0,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03,944.0,1078.0,87.6,18191.0,5539.0,349.0,390.0,89.5,463.0,500.0,92.6,117.0,149.0,78.5,13.0,3.0,23.1,0.6,0.14,0.08,0.33,28.3,0.0,43.0,20.0,24.0,16.0,3.0,24.0,43.6,31.0,5.0,17.0,18.0,61.0,45.0,0.0
260,Ighor Gabryel,BRA,Atacante,América (MG),20.0,2003.0,2.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,83.0,19.0,5.0,5.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
261,Matías Galarza,PAR,Meio-Campista,Vasco da Gama,20.0,2002.0,10.0,4.0,401.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.7,4.0,10.0,19.0,0.22,0.0,0.22,0.22,0.22,0.14,0.01,0.16,0.14,0.16,93.0,135.0,68.9,1449.0,397.0,46.0,55.0,83.6,40.0,50.0,80.0,5.0,17.0,29.4,9.0,2.0,22.2,2.02,0.45,0.11,0.5,21.2,0.0,15.0,7.0,10.0,4.0,1.0,7.0,41.2,10.0,2.0,8.0,6.0,21.0,3.0,0.0
262,Thiago Galhardo,BRA,Atacante,Fortaleza,33.0,1989.0,33.0,20.0,1876.0,20.8,5.0,4.0,9.0,3.0,2.0,2.0,6.0,0.0,7.2,5.6,2.8,8.4,26.0,70.0,91.0,0.24,0.19,0.43,0.14,0.34,0.35,0.13,0.48,0.27,0.4,343.0,488.0,70.3,4883.0,1506.0,205.0,261.0,78.5,101.0,141.0,71.6,20.0,38.0,52.6,60.0,19.0,31.7,2.88,0.91,0.05,0.16,16.9,0.0,14.0,11.0,6.0,6.0,2.0,6.0,30.0,14.0,3.0,15.0,8.0,22.0,21.0,0.0
263,JP Galvão,BRA,Defensor,Botafogo (RJ),21.0,2001.0,4.0,2.0,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,87.0,77.0,1381.0,456.0,27.0,31.0,87.1,31.0,40.0,77.5,9.0,15.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,3.0,0.0,6.0,54.5,5.0,1.0,2.0,3.0,11.0,9.0,0.0
264,Ganso,BRA,Meio-Campista,Fluminense,33.0,1989.0,27.0,20.0,1734.0,19.3,3.0,7.0,10.0,3.0,0.0,0.0,5.0,0.0,2.3,2.3,3.5,5.8,17.0,143.0,75.0,0.16,0.36,0.52,0.16,0.52,0.12,0.18,0.3,0.12,0.3,1201.0,1394.0,86.2,16715.0,5427.0,746.0,818.0,91.2,347.0,392.0,88.5,60.0,100.0,60.0,22.0,7.0,31.8,1.14,0.36,0.14,0.43,19.1,1.0,22.0,17.0,9.0,8.0,5.0,11.0,39.3,17.0,3.0,10.0,6.0,28.0,5.0,0.0
265,Maurício Garcez,BRA,Atacante,Coritiba,25.0,1997.0,14.0,4.0,596.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,0.3,1.6,11.0,11.0,34.0,0.15,0.0,0.15,0.15,0.15,0.19,0.05,0.24,0.19,0.24,92.0,137.0,67.2,1175.0,302.0,66.0,77.0,85.7,23.0,40.0,57.5,2.0,7.0,28.6,13.0,2.0,15.4,1.96,0.3,0.08,0.5,17.5,0.0,12.0,7.0,4.0,5.0,3.0,6.0,75.0,2.0,1.0,4.0,0.0,12.0,11.0,0.0
266,García,BRA,Defensor,Palmeiras,21.0,2002.0,5.0,3.0,293.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.1,0.1,5.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,134.0,183.0,73.2,2514.0,967.0,56.0,62.0,90.3,61.0,78.0,78.2,14.0,35.0,40.0,2.0,0.0,0.0,0.61,0.0,0.0,0.0,23.4,0.0,4.0,1.0,3.0,1.0,0.0,1.0,50.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0
267,Bryan García,ECU,Meio-Campista,Ath Paranaense,22.0,2001.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Luan Garcia,BRA,Defensor,Palmeiras,29.0,1993.0,23.0,21.0,1819.0,20.2,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.9,1.9,0.6,2.5,12.0,80.0,0.0,0.05,0.05,0.1,0.05,0.1,0.1,0.03,0.12,0.1,0.12,880.0,1036.0,84.9,21298.0,7748.0,140.0,151.0,92.7,528.0,567.0,93.1,209.0,297.0,70.4,19.0,6.0,31.6,0.94,0.3,0.05,0.17,10.5,0.0,12.0,6.0,6.0,5.0,1.0,6.0,50.0,6.0,19.0,3.0,26.0,38.0,67.0,0.0
269,Rafael Gava,BRA,Meio-Campista,Cuiabá,29.0,1993.0,1.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.36,5.0,6.0,83.3,71.0,32.0,4.0,4.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
270,Pedro Geromel,BRA,Defensor,Grêmio,37.0,1985.0,7.0,6.0,468.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,195.0,232.0,84.1,3868.0,1486.0,53.0,56.0,94.6,120.0,132.0,90.9,22.0,40.0,55.0,1.0,0.0,0.0,0.19,0.0,0.0,0.0,11.6,0.0,6.0,4.0,4.0,2.0,0.0,2.0,33.3,4.0,3.0,2.0,8.0,14.0,38.0,0.0
271,Gerson,BRA,Meio-Campista,Flamengo,25.0,1997.0,32.0,31.0,2687.0,29.9,5.0,8.0,13.0,5.0,0.0,0.0,4.0,1.0,2.9,2.9,5.4,8.3,82.0,178.0,198.0,0.17,0.27,0.44,0.17,0.44,0.1,0.18,0.28,0.1,0.28,1305.0,1521.0,85.8,19619.0,4789.0,761.0,835.0,91.1,421.0,471.0,89.4,80.0,105.0,76.2,31.0,12.0,38.7,1.04,0.4,0.16,0.42,19.8,0.0,40.0,22.0,19.0,16.0,5.0,17.0,37.0,29.0,7.0,20.0,15.0,55.0,30.0,0.0
272,Gil,BRA,Defensor,Corinthians,35.0,1987.0,32.0,32.0,2880.0,32.0,2.0,2.0,4.0,2.0,0.0,0.0,10.0,0.0,2.2,2.2,1.4,3.6,4.0,44.0,5.0,0.06,0.06,0.12,0.06,0.12,0.07,0.04,0.11,0.07,0.11,1284.0,1458.0,88.1,24897.0,9602.0,400.0,434.0,92.2,762.0,810.0,94.1,113.0,193.0,58.5,28.0,13.0,46.4,0.87,0.41,0.07,0.15,11.0,0.0,46.0,30.0,34.0,12.0,0.0,26.0,63.4,15.0,36.0,17.0,27.0,73.0,126.0,0.0
273,Gilberto,BRA,Atacante,Cruzeiro,33.0,1989.0,20.0,14.0,1093.0,12.1,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,3.7,3.7,0.9,4.6,10.0,12.0,55.0,0.25,0.08,0.33,0.25,0.33,0.3,0.07,0.38,0.3,0.38,200.0,266.0,75.2,2591.0,461.0,117.0,144.0,81.3,52.0,69.0,75.4,9.0,12.0,75.0,35.0,9.0,25.7,2.88,0.74,0.09,0.33,15.3,0.0,11.0,8.0,3.0,5.0,3.0,3.0,33.3,6.0,3.0,4.0,1.0,12.0,6.0,0.0
274,Gilberto,BRA,Defensor,Bahia,29.0,1993.0,21.0,21.0,1852.0,20.6,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.6,0.6,1.3,2.0,56.0,120.0,90.0,0.05,0.1,0.15,0.05,0.15,0.03,0.06,0.1,0.03,0.1,979.0,1204.0,81.3,15825.0,5467.0,518.0,575.0,90.1,370.0,441.0,83.9,72.0,120.0,60.0,18.0,4.0,22.2,0.87,0.19,0.06,0.25,26.1,1.0,45.0,28.0,19.0,21.0,5.0,24.0,44.4,30.0,6.0,20.0,18.0,63.0,26.0,2.0
275,Giovane,BRA,Atacante,Corinthians,19.0,2003.0,5.0,1.0,133.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,1.0,1.0,7.0,0.68,0.0,0.68,0.68,0.68,0.58,0.0,0.58,0.58,0.58,19.0,27.0,70.4,252.0,9.0,13.0,14.0,92.9,1.0,3.0,33.3,2.0,4.0,50.0,4.0,1.0,25.0,2.71,0.68,0.25,1.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
276,Giovani,BRA,Atacante,Palmeiras,19.0,2004.0,2.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.48,0.48,4.0,9.0,44.4,87.0,27.0,2.0,3.0,66.7,1.0,3.0,33.3,1.0,2.0,50.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
277,Giovanni,BRA,Meio-Campista,Fluminense,21.0,2002.0,5.0,1.0,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.09,0.33,0.41,0.09,0.41,75.0,88.0,85.2,864.0,146.0,57.0,64.0,89.1,13.0,14.0,92.9,1.0,2.0,50.0,4.0,0.0,0.0,3.75,0.0,0.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0
278,Bruno Gomes,BRA,Meio-Campista,Coritiba,21.0,2001.0,29.0,26.0,2194.0,24.4,3.0,1.0,4.0,3.0,0.0,0.0,4.0,1.0,2.3,2.3,2.1,4.4,53.0,115.0,61.0,0.12,0.04,0.16,0.12,0.16,0.09,0.09,0.18,0.09,0.18,682.0,901.0,75.7,10843.0,3585.0,337.0,404.0,83.4,266.0,320.0,83.1,46.0,105.0,43.8,40.0,13.0,32.5,1.64,0.53,0.08,0.23,23.1,7.0,56.0,28.0,19.0,26.0,11.0,33.0,43.4,43.0,2.0,21.0,33.0,89.0,18.0,0.0
279,Igor Gomes,BRA,Atacante,Atlético Mineiro,23.0,1999.0,29.0,17.0,1374.0,15.3,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.8,1.8,3.2,5.0,32.0,67.0,83.0,0.13,0.13,0.26,0.13,0.26,0.12,0.21,0.33,0.12,0.33,523.0,706.0,74.1,8869.0,2142.0,245.0,294.0,83.3,201.0,248.0,81.0,58.0,110.0,52.7,19.0,5.0,26.3,1.24,0.33,0.11,0.4,21.0,0.0,20.0,14.0,12.0,6.0,2.0,14.0,48.3,15.0,4.0,13.0,11.0,31.0,9.0,0.0
